,x,y
1948,3.428189,8.022302
1949,5.6945095,6.1940303
1950,7.8544235,11.551793
1951,6.370802,12.161209
1952,4.13104,13.578883
1953,0.17804459,6.5811324
1954,13.537743,8.735869
1955,3.15701,13.623863
1956,-0.33018503,6.743686
1957,0.45568508,9.895888
1958,5.215355,12.947043
1959,3.200562,13.115207
1960,3.522075,12.557745
1961,0.47445697,7.2082944
1962,4.371162,14.050818
1963,-0.95085794,7.814807
1964,3.7380176,11.428344
1965,8.34499,13.289718
1966,4.128975,6.588909
1967,5.945136,12.07827
1968,9.3824835,11.960678
1969,8.837166,12.98035
1970,0.67762977,8.940947
1971,9.688551,5.8822823
1972,8.0897045,12.259915
1973,3.2436194,12.363229
1974,1.8294606,8.726845
1975,12.681209,9.259478
1976,11.169286,10.134654
1977,8.09204,11.899031
1978,2.474222,13.466099
1979,10.059866,8.377964
1980,10.759232,11.456212
1981,7.721603,10.481679
1982,10.974261,12.241077
1983,6.0498753,13.235645
1984,8.507458,12.8084545
1985,4.5410404,8.748138
1986,3.4149659,7.6308956
1987,5.48164,6.6376276
1988,-0.75448835,8.736853
1989,3.4417477,7.9069605
1990,-3.076364,8.935665
1991,3.4488442,7.8993096
1992,5.292595,11.619351
1993,9.405217,6.674168
1994,13.122612,10.128156
1995,10.937961,9.649709
1996,5.701566,13.568538
1997,5.314183,13.885843
1998,3.9032936,13.481726
1999,-0.41592595,9.587883
2000,12.597681,7.8737345
2001,0.6964425,9.635406
2002,0.6698716,9.746945
2003,0.1476222,8.534054
2004,2.8880763,7.410925
2005,6.4809747,12.853908
2006,10.776185,8.22487
2007,9.9057255,8.865646
2008,5.9586086,11.171558
2009,4.476271,13.025269
2010,2.9275565,12.131723
2011,1.7475911,11.581095
2012,3.4841669,12.504438
2013,0.946639,11.0150385
2014,9.438133,7.5434093
2015,12.815627,8.712245
2016,6.9542203,8.038681
2017,10.882443,12.570599
2018,8.233343,6.2858047
2019,12.360402,10.671849
2020,1.6676412,5.487519
2021,8.943146,6.7211103
2022,12.743736,8.371227
2023,3.566898,8.349028
2024,5.6839223,11.632613
2025,1.3664302,6.3243957
2026,1.5613058,9.590566
2027,6.7032285,12.859336
2028,7.543405,6.469032
2029,12.275641,8.444161
2030,10.65053,7.2637086
2031,12.504515,10.394791
2032,8.551141,6.6318398
2033,10.355113,6.3500924
2034,11.013233,9.5755205
2035,8.270413,6.845677
2036,2.6977556,7.3055596
2037,7.9415164,6.950866
2038,9.503392,8.708052
2039,8.304578,6.8180766
2040,0.63777673,9.347174
2041,4.1588526,6.555799
2042,10.895019,8.662596
2043,6.9057875,11.571864
2044,4.2149954,11.880497
2045,5.55214,12.570196
2046,4.6310253,6.483975
2047,9.983044,11.883331
2048,8.829883,9.779269
2049,13.264088,9.001746
2050,11.213574,12.231294
2051,11.049479,10.083061
2052,7.987052,8.515979
2053,5.350177,11.2988615
2054,5.1901145,11.779156
2055,-0.4787466,8.264712
2056,-0.7958148,7.00171
2057,-0.6851731,8.304843
2058,-2.3764715,10.133545
2059,-0.70016086,7.2780595
2060,8.02183,6.868246
2061,11.467416,10.915968
2062,4.88499,14.107265
2063,12.801964,7.2340317
2064,2.867444,6.4474173
2065,7.263939,7.069579
2066,8.859781,6.3271184
2067,6.245628,6.5526085
2068,5.9548407,6.482216
2069,7.184706,6.738532
2070,10.856269,7.1196284
2071,10.046311,5.8242564
2072,11.096762,8.621467
2073,2.7300084,8.722428
2074,0.9611959,6.5526247
2075,10.381741,8.229745
2076,3.2254438,12.51252
2077,5.3516273,8.241793
2078,9.439129,11.386856
2079,12.152797,10.842767
2080,3.8065112,11.221845
2081,1.8602371,11.262729
2082,3.4124372,11.332816
2083,12.061419,8.402304
2084,3.324617,7.862779
2085,13.586228,8.021711
2086,6.788732,11.390946
2087,1.9778469,12.12497
2088,8.465197,5.854996
2089,1.0465105,9.938743
2090,10.250589,12.518638
2091,7.161461,7.650555
2092,2.0243933,12.913801
2093,13.300243,8.005191
2094,8.609732,10.610084
2095,2.93766,6.812074
2096,10.933582,11.811312
2097,5.8579984,7.001272
2098,6.2856054,7.954542
2099,3.144322,11.492343
2100,5.88374,12.770939
2101,10.902638,8.320214
2102,2.5276606,11.320995
2103,8.334186,5.949907
2104,8.436081,12.472459
2105,10.097473,12.269368
2106,-0.8013474,7.5685925
2107,10.17216,6.985857
2108,3.913152,7.348679
2109,3.1248932,6.898414
2110,2.9564083,7.8926873
2111,12.979114,8.467539
2112,3.8248026,13.867412
2113,3.6308143,7.9506497
2114,13.486624,8.744286
2115,1.5988997,12.851821
2116,-2.5447602,10.004171
2117,4.3034077,14.171615
2118,-0.11597919,7.294103
2119,8.846433,11.118963
2120,7.651439,11.100153
2121,11.587133,10.660731
2122,4.0895343,11.341062
2123,11.561395,9.17666
2124,4.033583,10.728435
2125,6.4013567,10.372302
2126,12.718486,8.174059
2127,4.4414163,6.601456
2128,9.499907,12.669676
2129,11.153062,8.704014
2130,2.1645954,5.6982265
2131,2.6762993,11.845155
2132,9.224919,7.059233
2133,8.205237,10.073439
2134,2.1096892,7.7211127
2135,5.334534,12.928868
2136,8.731794,11.812101
2137,-0.8876618,8.195429
2138,-0.7221138,7.9542074
2139,-0.74832827,8.8995
2140,-2.9937553,8.850868
2141,6.1358304,9.998585
2142,7.8013935,7.5799403
2143,11.57529,12.199798
2144,6.59506,9.839938
2145,8.576032,7.4281
2146,6.999038,7.996279
2147,4.264498,7.108628
2148,10.768023,6.0853324
2149,-0.030733906,10.046327
2150,5.8569403,11.359914
2151,4.192079,13.142457
2152,5.661679,11.517959
2153,7.2297635,8.112672
2154,8.935841,11.7212305
2155,11.989161,11.509236
2156,12.796783,10.850562
2157,1.9862746,7.6155205
2158,7.0223637,12.23473
2159,5.646616,13.083811
2160,2.1663349,11.005027
2161,2.8886878,13.399179
2162,11.231512,5.982967
2163,2.0744982,10.791688
2164,7.684187,10.727681
2165,1.827831,9.758904
2166,6.066439,7.5113797
2167,4.554469,6.8749285
2168,2.777374,8.166195
2169,10.25062,12.11474
2170,9.036241,12.363304
2171,3.4366074,11.987727
2172,8.868936,10.919214
2173,13.087476,10.045814
2174,0.4510437,11.317935
2175,-1.781561,10.081265
2176,-1.1179471,7.5745826
2177,-0.040525693,7.519423
2178,7.3854938,6.6839786
2179,6.4147415,6.7776127
2180,3.7778594,7.675448
2181,10.794023,11.459671
2182,7.3567924,7.113532
2183,10.068465,8.464359
2184,9.161017,10.83359
2185,1.1718857,12.229948
2186,7.4049964,6.466331
2187,13.299357,8.267114
2188,8.215172,10.856014
2189,10.69761,10.072265
2190,6.4261165,7.5095296
2191,5.786993,11.180765
2192,10.044015,8.631223
2193,4.0060287,13.598847
2194,3.5684686,8.259215
2195,10.270068,12.7442665
2196,12.131437,8.37636
2197,0.5441524,10.707096
2198,0.32604614,10.2979555
2199,1.23543,11.288022
2200,7.440286,12.439078
2201,7.708677,6.367784
2202,6.9847975,6.5148563
2203,4.1945906,7.344007
2204,11.90668,8.015663
2205,11.061659,8.183471
2206,9.09038,9.86913
2207,8.932238,8.158551
2208,3.7001753,11.921009
2209,0.40462887,9.605589
2210,3.8486347,13.027693
2211,11.3071,9.56068
2212,2.5066996,7.2030244
2213,11.290936,11.736774
2214,9.179515,8.7153225
2215,7.8557043,9.691809
2216,5.1607623,11.951303
2217,10.871862,6.4477286
2218,9.102032,10.579847
2219,5.5263906,11.291297
2220,6.6421266,12.196743
2221,2.813201,8.302223
2222,8.802717,7.379488
2223,9.486527,10.283995
2224,3.4535158,13.341793
2225,3.2156215,13.190004
2226,-0.2580005,6.7498593
2227,1.8322904,7.087992
2228,3.1914606,7.327427
2229,13.264716,8.698105
2230,9.763137,11.402271
2231,0.78379333,8.011454
2232,0.88557917,7.8041897
2233,-0.53964245,9.030902
2234,11.182869,9.484068
2235,7.13487,12.542855
2236,-1.1083882,8.131727
2237,-2.2712376,8.988331
2238,-1.0310422,8.162205
2239,10.977025,7.6381197
2240,12.070385,9.509214
2241,7.1012206,6.263851
2242,7.8724318,11.548634
2243,4.923625,8.436682
2244,2.639375,9.072864
2245,3.1759713,7.6020904
2246,0.91709846,6.568074
2247,11.7123165,8.571984
2248,7.039653,11.1978035
2249,6.3642554,11.266562
2250,4.122542,13.227832
2251,3.6952372,6.702591
2252,6.7045,10.0227585
2253,5.233204,12.373757
2254,0.8418563,9.835678
2255,0.90265346,9.741634
2256,-0.77789253,8.561965
2257,8.045837,11.803442
2258,8.314999,9.205437
2259,2.393824,11.919589
2260,2.1810791,8.070324
2261,2.3631933,12.17607
2262,0.49992967,9.854681
2263,7.414539,11.881425
2264,0.4177588,9.497329
2265,1.9990773,12.761365
2266,1.3350786,9.472509
2267,10.8474,6.5740595
2268,5.9143496,10.7417345
2269,3.4642339,8.427867
2270,13.161543,10.1927185
2271,6.4785833,10.832677
2272,2.7438517,12.552742
2273,12.11453,9.965409
2274,9.408299,11.757566
2275,7.6596484,11.881131
2276,6.185661,6.57909
2277,7.956227,5.981766
2278,8.910964,11.013276
2279,12.215627,7.813183
2280,5.587759,6.652475
2281,1.8821929,12.236252
2282,10.892108,9.596783
2283,6.064153,7.070063
2284,6.9776235,7.496825
2285,1.6643889,12.389601
2286,1.7341391,12.992047
2287,1.4573389,12.109187
2288,11.465585,10.859926
2289,11.016894,8.76971
2290,6.93499,9.849437
2291,2.8880239,11.018101
2292,3.073957,10.9952755
2293,1.100945,10.92402
2294,11.460962,10.660892
2295,9.419025,11.108456
2296,11.036031,8.285759
2297,11.572111,11.301568
2298,6.969457,13.089969
2299,7.940622,7.488285
2300,2.7123625,6.627281
2301,6.633506,9.435631
2302,11.0182495,11.730223
2303,8.4692335,10.414673
2304,4.3165097,11.071667
2305,10.121418,8.089835
2306,7.2539754,13.290563
2307,9.761279,12.094642
2308,10.966443,12.092491
2309,5.386144,13.696583
2310,9.257256,12.112728
2311,12.9528885,9.970673
2312,9.266867,5.9884396
2313,13.650689,8.858679
2314,2.9931004,12.430479
2315,13.544933,8.919063
2316,11.394774,11.468312
2317,8.988826,7.734996
2318,1.7337167,12.122113
2319,8.029482,12.698554
2320,6.2660713,12.575177
2321,5.77131,13.199878
2322,6.872256,6.665178
2323,11.151026,11.692752
2324,5.848,6.7133236
2325,1.5763689,7.5900297
2326,-3.0471528,9.027216
2327,1.5641788,7.6076455
2328,7.418035,7.6690907
2329,11.434814,6.362984
2330,6.306818,11.958002
2331,2.9053419,6.1300135
2332,6.0658402,7.862429
2333,3.9967062,11.894063
2334,11.012939,8.413234
2335,11.412132,10.89306
2336,-0.075078405,10.485412
2337,6.120521,12.564507
2338,5.2764797,12.608557
2339,2.8989742,13.663821
2340,2.8699067,11.822892
2341,3.3253164,11.755636
2342,0.39578,11.260253
2343,6.3915267,11.629812
2344,5.6590304,7.0641346
2345,4.9709563,12.766094
2346,4.3508725,12.677696
2347,4.269431,14.019665
2348,13.401134,7.4648886
2349,5.5775156,11.0245695
2350,12.381544,8.07296
2351,11.344158,11.8964
2352,8.178458,6.3893476
2353,7.5638247,11.049941
2354,11.488752,9.884222
2355,9.279178,6.1941767
2356,6.4916863,11.833506
2357,8.48098,12.749844
2358,3.9858131,11.094045
2359,4.0589995,11.264301
2360,0.7579598,10.981321
2361,10.146928,9.872147
2362,13.197876,8.249298
2363,11.861228,10.157114
2364,6.632471,6.5267844
2365,11.165405,8.182555
2366,-0.08328069,9.779868
2367,2.7323158,8.350994
2368,1.1881205,9.363831
2369,5.4723854,11.375005
2370,0.75232476,9.288474
2371,5.481263,11.410868
2372,8.180021,6.621739
2373,11.526295,9.988006
2374,2.3410242,12.539025
2375,2.4247127,12.627339
2376,-0.9699695,7.4125767
2377,10.340813,12.755573
2378,12.449388,10.173828
2379,5.075876,13.963189
2380,11.934462,10.440693
2381,1.5037565,12.222548
2382,6.65796,10.659949
2383,1.7816192,7.54029
2384,6.588037,10.688658
2385,3.076724,12.041348
2386,3.539081,12.908293
2387,-1.049355,7.964473
2388,1.5092752,5.6583347
2389,8.72435,6.014341
2390,8.55651,5.8755083
2391,5.927071,12.336136
2392,2.8503633,13.301055
2393,5.562876,12.518961
2394,8.943688,9.494784
2395,1.1032271,7.6560855
2396,12.241644,9.415069
2397,7.98021,9.111617
2398,2.8323903,8.8821535
2399,3.9414895,11.863441
2400,8.79669,9.491682
2401,10.816899,8.802684
2402,4.817804,13.217205
2403,10.583541,9.03009
2404,5.2150025,12.515034
2405,6.0035863,13.633306
2406,3.7904797,14.175358
2407,0.4954306,10.470796
2408,4.207762,14.24364
2409,5.404111,7.392485
2410,3.6047952,8.015313
2411,4.253989,7.0876374
2412,5.9980016,12.170562
2413,10.607724,11.053432
2414,0.42125055,6.95583
2415,2.591349,13.359684
2416,1.6754882,12.759755
2417,4.4894395,14.2554
2418,4.616928,12.736402
2419,6.0494,11.592659
2420,7.6181154,10.870517
2421,4.6803484,12.017667
2422,6.6158166,12.0668125
2423,11.514805,10.261213
2424,10.987224,5.9716835
2425,5.8300176,13.260936
2426,12.82189,7.4652276
2427,7.2970376,11.301227
2428,6.553557,9.648761
2429,2.5765746,8.971518
2430,10.159007,12.147501
2431,6.0306497,7.6312747
2432,7.7045207,11.644865
2433,1.7751834,11.552223
2434,12.42945,8.790808
2435,11.851421,11.898441
2436,2.5927823,6.2085834
2437,10.708415,12.433132
2438,11.5049,11.079894
2439,11.773112,8.940526
2440,8.449801,8.303027
2441,12.432739,9.815981
2442,2.6866097,5.982375
2443,2.7748785,5.982692
2444,-3.1136293,8.905546
2445,5.8836465,10.7202835
2446,5.699867,7.149184
2447,5.1141644,13.997289
2448,11.060077,11.0889435
2449,0.8972341,10.837155
2450,10.088257,7.522205
2451,9.888234,6.405505
2452,11.143293,6.2946577
2453,11.686607,7.8766613
2454,5.2295485,12.134818
2455,10.035177,12.348983
2456,1.3161519,6.289299
2457,0.072914355,6.635992
2458,10.710399,11.142038
2459,11.479654,9.147991
2460,7.45079,7.999205
2461,6.0893884,8.131167
2462,2.2624989,7.5653634
2463,2.1665306,7.7370563
2464,13.348597,8.80451
2465,12.600393,9.813323
2466,5.6548223,9.959094
2467,7.680323,8.595252
2468,4.7115426,12.525041
2469,13.042307,8.257337
2470,5.151166,7.364662
2471,4.5037684,12.820442
2472,11.421459,8.14761
2473,9.446619,11.279135
2474,3.4283695,11.606675
2475,2.849841,7.2510285
2476,2.4908967,7.0125823
2477,12.048536,9.297864
2478,4.64261,8.185906
2479,12.633293,9.28799
2480,2.2028878,12.0503435
2481,12.467164,9.33659
2482,12.910612,8.159087
2483,1.535051,9.787048
2484,1.3106296,9.988322
2485,1.8130322,7.3181396
2486,9.081425,7.167789
2487,5.7141213,10.6737385
2488,9.601855,7.664726
2489,4.9698067,7.531987
2490,9.713429,12.15494
2491,2.6603215,7.1816473
2492,3.7132914,12.4010105
2493,3.0874648,12.831058
2494,3.6714385,11.724931
2495,5.3865047,13.282822
2496,7.1391726,7.2226663
2497,4.5207624,7.26905
2498,10.269258,6.4142575
2499,7.788939,10.516234
2500,10.450903,8.180242
2501,1.474822,5.518817
2502,9.456987,11.861509
2503,4.349019,6.7203393
2504,3.0936081,6.3592815
2505,2.8623593,6.879427
2506,9.449033,6.406651
2507,11.088979,12.4521675
2508,10.901013,5.627446
2509,10.529999,9.275647
2510,3.4735994,7.316709
2511,1.5239435,6.5576215
2512,3.3931017,7.298186
2513,9.656984,11.624539
2514,6.8274374,12.417682
2515,6.398328,12.363348
2516,2.879751,8.565646
2517,2.4896634,12.213585
2518,0.7075034,6.878863
2519,13.106615,7.8266845
2520,9.347151,7.5643477
2521,3.0110667,7.7726336
2522,11.39766,9.106666
2523,3.3147519,13.852022
2524,11.266983,9.289499
2525,6.112879,12.476989
2526,11.905838,9.488778
2527,9.06598,11.792454
2528,3.2995713,8.386743
2529,12.722221,9.175053
2530,-0.5123511,8.387162
2531,13.745576,7.0457153
2532,9.056468,11.709166
2533,1.7006987,11.728063
2534,8.88527,11.805521
2535,12.140241,7.849773
2536,3.4057572,11.279795
2537,-0.81108177,8.604308
2538,10.131618,6.593851
2539,4.0990334,12.977218
2540,12.810533,8.265777
2541,5.911794,7.6913514
2542,8.739696,10.877834
2543,5.6897316,6.226071
2544,8.005048,11.879442
2545,13.440546,8.598128
2546,-0.8951355,7.0713735
2547,-2.7719183,8.803763
2548,-0.8290132,7.0572925
2549,-1.7901443,10.072892
2550,7.2165494,10.242704
2551,-0.9910052,7.1550975
2552,1.4316783,7.239291
2553,8.19328,11.9993305
2554,5.2968388,13.079448
2555,5.357261,12.3108425
2556,5.812864,6.3972263
2557,6.0965347,7.495828
2558,9.51357,12.570862
2559,12.711887,9.381489
2560,3.946159,12.926078
2561,9.882944,8.492491
2562,10.392859,11.4987
2563,5.1030273,10.592363
2564,10.87936,11.942104
2565,4.6003933,7.0577493
2566,6.407351,7.850099
2567,4.868601,12.954644
2568,7.8169723,8.35663
2569,3.9388196,11.630344
2570,10.107285,11.477109
2571,10.646659,6.4635205
2572,13.024651,10.178842
2573,2.5625958,7.689405
2574,1.3406011,9.33314
2575,2.5750432,7.5333886
2576,9.841642,5.859552
2577,4.628662,7.0106735
2578,9.545492,6.7009277
2579,9.9512205,10.10446
2580,7.6772447,11.112898
2581,5.966679,11.580479
2582,4.991866,13.282263
2583,4.32651,13.681888
2584,3.1506119,12.592904
2585,-1.2739977,8.100187
2586,10.451792,9.4945545
2587,5.2230716,7.42761
2588,2.3238575,10.988069
2589,9.854139,7.374082
2590,8.20496,9.127411
2591,6.064996,8.137941
2592,6.071762,9.878895
2593,5.1192236,14.03305
2594,3.226752,12.152662
2595,9.535584,7.976363
2596,12.4132,9.882148
2597,4.6923356,8.427112
2598,11.88318,11.998802
2599,6.7012715,6.415466
2600,5.0489016,10.116121
2601,13.008501,9.162793
2602,8.6100855,6.9156594
2603,8.587063,12.179873
2604,6.1687036,12.160144
2605,5.6317716,13.809618
2606,8.588145,6.7114425
2607,7.046794,7.365185
2608,8.619815,11.2668915
2609,8.18211,9.156664
2610,3.0657468,8.506992
2611,2.720041,9.057621
2612,1.7290171,6.2381225
2613,2.6614044,9.088777
2614,2.2537005,9.398093
2615,9.619836,11.621209
2616,4.624123,11.949772
2617,6.047895,7.192457
2618,12.325338,8.424859
2619,10.268699,7.838032
2620,8.447137,10.198096
2621,6.800849,11.281811
2622,10.2106285,9.701691
2623,9.869725,6.3488474
2624,10.9701605,6.2529283
2625,4.0306745,12.786745
2626,2.8369114,8.756096
2627,9.238984,9.619703
2628,8.29319,10.202187
2629,5.718656,12.660339
2630,6.0096993,7.3297844
2631,4.2905746,7.3662186
2632,3.455168,6.1016617
2633,1.9089669,8.875187
2634,3.7534792,11.569833
2635,3.8230798,11.7759905
2636,1.431367,11.238863
2637,10.022388,12.517584
2638,11.386085,8.638676
2639,11.428083,10.384464
2640,1.5254135,9.277285
2641,3.7760491,11.769641
2642,12.868497,9.031951
2643,1.3969144,8.0277
2644,10.782471,11.308754
2645,6.8076897,7.645453
2646,0.06375958,9.822146
2647,-0.4643976,8.751269
2648,0.52087134,8.69861
2649,8.85248,5.8482304
2650,11.104717,11.459705
2651,9.227599,12.204642
2652,6.710141,12.906406
2653,8.408547,13.31722
2654,12.546087,7.2221756
2655,3.2324033,6.699555
2656,2.9193354,7.2207947
2657,2.2846246,6.5984674
2658,9.216094,6.2436614
2659,7.204466,7.133989
2660,5.659229,7.56383
2661,10.3945055,6.1767635
2662,4.0462065,6.194204
2663,8.073608,6.5198603
2664,10.322712,7.0354595
2665,9.958238,5.79924
2666,11.302866,8.148802
2667,4.40638,10.016569
2668,10.881135,8.897598
2669,7.5700893,7.2582555
2670,11.671748,10.421857
2671,12.251132,8.312448
2672,13.61619,7.495089
2673,6.6283503,12.176593
2674,2.4840238,13.446844
2675,9.019654,5.705029
2676,4.801947,12.62736
2677,4.0573993,8.665863
2678,2.6809456,8.870769
2679,1.8647985,8.281308
2680,13.008185,7.9220686
2681,9.221089,12.295717
2682,11.07326,11.837703
2683,7.6050224,7.217195
2684,4.6060925,8.609091
2685,5.491434,11.258426
2686,10.9138775,8.090841
2687,2.5739174,11.926056
2688,8.470505,5.8062706
2689,7.0304527,13.16314
2690,9.92508,12.378654
2691,7.1970706,13.08332
2692,6.6586943,12.924507
2693,7.3365803,7.1639705
2694,-0.13768025,6.835014
2695,9.908292,7.859621
2696,4.9230423,12.714151
2697,9.515416,8.538952
2698,4.392248,6.3499694
2699,9.284173,12.203804
2700,7.4061604,12.875584
2701,12.438403,10.528571
2702,5.509913,13.386535
2703,11.472466,11.194206
2704,0.8394751,11.2800455
2705,10.861638,12.1358185
2706,10.652454,9.932504
2707,3.5539777,13.620792
2708,3.6485484,13.734048
2709,-0.297331,7.8501625
2710,12.971019,9.73823
2711,8.444933,11.218438
2712,12.285461,8.883972
2713,12.168824,8.43481
2714,1.659899,9.582606
2715,0.46375832,10.223882
2716,2.3792965,9.370156
2717,6.266211,12.043749
2718,13.221944,7.663433
2719,1.2921263,10.247751
2720,9.469982,11.958608
2721,2.219159,12.792148
2722,12.8110075,9.128302
2723,11.1383705,10.345119
2724,8.079694,12.707103
2725,-0.15856233,10.126131
2726,-2.0525043,8.7266655
2727,0.23056793,10.328449
2728,-2.5133243,10.152604
2729,5.1913323,13.558844
2730,9.804062,6.698755
2731,8.261864,10.001226
2732,6.0468645,11.60208
2733,5.994857,11.160311
2734,1.6883348,6.43398
2735,1.7238067,6.2740493
2736,1.4581432,7.99849
2737,11.714109,8.79296
2738,-0.42745894,8.309224
2739,10.370156,12.175329
2740,1.2816958,8.179747
2741,2.162032,6.854175
2742,-2.0114188,10.045544
2743,0.112903275,7.797227
2744,-2.5146534,9.980736
2745,0.12071768,7.6078563
2746,2.5991607,12.485438
2747,2.1760163,12.608161
2748,2.6291583,12.505622
2749,6.587633,10.727184
2750,4.9260426,7.808137
2751,7.899623,7.679605
2752,13.002493,10.436371
2753,6.778809,9.833083
2754,5.4964676,10.942079
2755,5.029572,12.1757
2756,10.610791,7.0517635
2757,5.890439,12.693509
2758,5.4265184,12.669365
2759,3.3941376,13.061099
2760,7.2254763,8.040858
2761,7.947122,8.23645
2762,0.7649886,11.237264
2763,3.5539668,11.909398
2764,11.064095,12.481658
2765,10.376501,7.5773573
2766,11.8046665,8.833158
2767,3.1440592,6.9844027
2768,5.052893,10.143592
2769,1.4601679,6.9007673
2770,4.987938,10.157517
2771,8.708466,11.694365
2772,5.891673,11.335536
2773,10.687971,10.504345
2774,13.265716,10.001537
2775,2.866048,7.980064
2776,-0.56872946,7.6012506
2777,6.977695,6.6387105
2778,9.034574,12.160692
2779,1.7779468,12.023948
2780,7.2945647,13.122376
2781,3.6057186,13.216045
2782,9.559367,6.335551
2783,9.495415,6.8078103
2784,10.408237,8.022517
2785,2.500419,10.874099
2786,2.6467378,13.521727
2787,7.6507297,6.1459327
2788,13.072816,8.634196
2789,6.4170837,11.197329
2790,10.804655,9.958322
2791,5.672858,11.576342
2792,8.855307,6.594672
2793,4.910394,10.186249
2794,11.2824545,8.146585
2795,0.76582813,10.121606
2796,9.618781,12.099274
2797,13.678655,6.989027
2798,8.9046,12.111258
2799,2.7582166,6.052982
2800,6.123834,6.7527742
2801,11.533051,7.3663616
2802,11.418964,11.402675
2803,7.09869,10.966368
2804,9.137797,7.8970847
2805,10.0323305,10.35449
2806,8.278403,11.000051
2807,6.654042,11.373817
2808,-2.8639479,9.397305
2809,0.067208014,9.651145
2810,11.012299,6.536188
2811,10.866594,10.878134
2812,5.05035,10.228148
2813,12.344923,8.4888735
2814,2.7430768,7.027096
2815,0.2287725,6.6261897
2816,6.323133,7.879197
2817,5.1271014,8.120917
2818,3.0721908,6.912299
2819,3.8704774,11.762101
2820,13.124941,8.878143
2821,-0.08927238,7.1873465
2822,11.3706255,9.41655
2823,0.66235787,11.183217
2824,1.533505,5.4933305
2825,10.050598,8.828327
2826,13.206559,9.964526
2827,3.8125858,7.9212747
2828,1.3634508,10.294174
2829,4.224121,8.523357
2830,2.8669693,8.416123
2831,2.8255985,8.392706
2832,12.625996,10.093683
2833,7.96758,10.885262
2834,4.872101,7.0838385
2835,0.8026351,8.675995
2836,4.652367,7.564003
2837,1.2324415,8.705954
2838,10.352003,10.555252
2839,10.702438,8.207464
2840,-0.4702603,8.198735
2841,10.853066,11.746906
2842,0.33676144,7.260241
2843,10.726433,6.76684
2844,0.7366887,10.1885605
2845,3.2228587,11.020119
2846,12.91445,10.163531
2847,5.6310616,7.1017103
2848,7.6948466,11.879776
2849,5.0799117,11.753669
2850,4.1845284,11.645155
2851,6.6673565,6.392712
2852,8.00463,5.9457326
2853,7.0304055,10.884244
2854,-0.63778096,8.182317
2855,8.993301,12.7069435
2856,12.653104,7.358038
2857,6.428842,6.3746524
2858,10.335819,10.681113
2859,12.4630995,10.042305
2860,1.7521669,8.850754
2861,1.7767553,8.743002
2862,1.879076,9.702514
2863,-0.88484913,7.9179835
2864,7.899803,10.860953
2865,3.501648,8.486259
2866,2.7533486,13.288294
2867,8.842168,11.96326
2868,2.9518907,5.967097
2869,4.579233,14.146398
2870,2.024224,8.308167
2871,4.513924,14.180769
2872,7.1147766,13.255492
2873,9.248847,11.210692
2874,11.130202,8.165387
2875,10.094699,9.368963
2876,2.881752,8.432407
2877,4.4785385,7.0597167
2878,1.4594424,11.368638
2879,11.090867,11.700147
2880,7.2605495,13.263342
2881,8.832223,10.80602
2882,10.600791,7.766069
2883,7.1699996,13.5401325
2884,8.127521,12.615091
2885,8.126372,12.011047
2886,4.549788,14.10444
2887,4.4812865,13.810998
2888,-0.5001064,6.5969315
2889,3.0761409,12.865392
2890,11.170882,11.364016
2891,5.0479164,6.3522573
2892,13.634108,8.963703
2893,8.381142,6.7264004
2894,10.627441,11.222178
2895,8.531595,12.572547
2896,5.617036,13.117373
2897,10.56695,7.2486567
2898,8.527044,12.006858
2899,9.837391,5.783203
2900,9.162879,12.739467
2901,5.869946,6.661832
2902,10.944937,6.4820485
2903,11.296071,6.3893857
2904,1.8402343,5.458706
2905,6.869839,11.733244
2906,9.705629,6.865818
2907,11.602512,9.916958
2908,8.621875,9.639711
2909,8.6156845,9.690358
2910,1.0574932,10.239559
2911,-0.23414801,8.261478
2912,-0.29917437,10.222971
2913,0.51641107,7.0075045
2914,4.845375,7.0131454
2915,13.516824,9.060668
2916,2.918472,13.197986
2917,2.6439037,13.448791
2918,1.7090443,12.209379
2919,4.9988356,11.640527
2920,7.378202,12.465118
2921,7.2848,12.644777
2922,-1.1805766,7.8895698
2923,3.531609,7.316952
2924,9.702146,11.2761755
2925,13.26868,7.512223
2926,9.814806,12.551015
2927,11.247552,7.832648
2928,9.479475,9.603067
2929,6.895143,11.255301
2930,11.321671,12.097273
2931,9.410447,6.4079957
2932,8.858253,10.476572
2933,10.091111,10.948055
2934,9.507309,5.684634
2935,8.093228,6.5130353
2936,5.1235175,6.3598695
2937,3.1238184,12.710426
2938,6.6126328,12.755939
2939,4.3220944,8.679705
2940,1.9599706,12.010963
2941,6.157982,11.647482
2942,12.423122,9.688725
2943,10.065175,10.442251
2944,10.243114,11.129094
2945,6.3041925,6.8898153
2946,10.362424,8.746496
2947,2.8049042,11.557161
2948,1.5935227,8.585776
2949,-0.5098573,7.7937126
2950,2.8254588,11.004253
2951,11.2869425,9.578053
2952,7.533513,7.6168323
2953,11.756718,9.605521
2954,-0.5764077,8.284982
2955,0.22919655,10.434343
2956,3.7729504,11.82463
2957,12.897847,10.040333
2958,4.7018976,7.305595
2959,-0.1298457,9.565672
2960,-3.0526657,8.96214
2961,13.08228,9.3116255
2962,9.311172,5.756358
2963,7.4796915,7.740891
2964,5.6865664,11.414097
2965,12.702436,8.841292
2966,5.501113,8.108448
2967,1.6198738,7.621707
2968,4.055432,12.343648
